,Formatted date,Name,Symbol,Price($),Market Cap ($),Circulating Supply
4669,2014-01-19,Namecoin,NMC,6.4,49990022.99,7809043
4670,2014-01-26,Namecoin,NMC,6.15,48429670.92,7871293
4671,2014-02-02,Namecoin,NMC,5.46,43247803.9,7927093
4672,2014-02-09,Namecoin,NMC,4.28,34226581.98,7991943
4673,2014-02-16,Namecoin,NMC,3.69,29679608.54,8051393
4674,2014-02-23,Namecoin,NMC,3.6,29182744.39,8111193
4675,2014-03-02,Namecoin,NMC,3.29,26843614.44,8169643
4676,2014-03-09,Namecoin,NMC,3.42,28155000.39,8224743
4677,2014-03-16,Namecoin,NMC,3.34,27649403.54,8275043
4678,2014-03-23,Namecoin,NMC,2.9,24153106.2,8330443
4679,2014-03-30,Namecoin,NMC,2.29,19224302.95,8386982
4680,2014-04-06,Namecoin,NMC,1.96,16532305.26,8445382
4681,2014-04-13,Namecoin,NMC,1.64,13968238.95,8505032
4682,2014-04-20,Namecoin,NMC,2.6,22302086.92,8564332
4683,2014-04-27,Namecoin,NMC,1.99,17141640.79,8621182
4684,2014-05-04,Namecoin,NMC,2.1,18203779.44,8675732
4685,2014-05-11,Namecoin,NMC,2.05,17897532.76,8734232
4686,2014-05-18,Namecoin,NMC,1.98,17412679.43,8795332
4687,2014-05-25,Namecoin,NMC,2.69,24066058.13,8940150
4688,2014-06-01,Namecoin,NMC,2.28,20355604.12,8912132
4689,2014-06-08,Namecoin,NMC,2.08,18654019.44,8972082
4690,2014-06-15,Namecoin,NMC,1.84,16610118.39,9033132
4691,2014-06-22,Namecoin,NMC,1.9,17313762.3,9092032
4692,2014-06-29,Namecoin,NMC,1.67,15251348.7,9147332
4693,2014-07-06,Namecoin,NMC,1.8,16534915.73,9201382
4694,2014-07-13,Namecoin,NMC,1.88,17590161.26,9339100
4695,2014-07-20,Namecoin,NMC,1.76,16489927.5,9393150
4696,2014-07-27,Namecoin,NMC,1.58,14967430.02,9446450
4697,2014-08-03,Namecoin,NMC,1.52,14450327.92,9500600
4698,2014-08-10,Namecoin,NMC,1.43,13645297.91,9559850
4699,2014-08-17,Namecoin,NMC,0.9857,9477525.08,9615300
4700,2014-08-24,Namecoin,NMC,1.13,10894854.77,9643550
4701,2014-08-31,Namecoin,NMC,1.07,10364583.21,9673000
4702,2014-09-07,Namecoin,NMC,1.03,10007471.0,9734000
4703,2014-09-14,Namecoin,NMC,1.05,10344626.5,9805450
4704,2014-09-21,Namecoin,NMC,1.11,10967631.38,9872000
4705,2014-09-28,Namecoin,NMC,1.09,10818811.93,9927450
4706,2014-10-05,Namecoin,NMC,0.8766,8752707.32,9985400
4707,2014-10-12,Namecoin,NMC,1.08,10812161.22,10035450
4708,2014-10-19,Namecoin,NMC,1.05,10585433.91,10085400
4709,2014-10-26,Namecoin,NMC,0.9157,9283079.71,10137800
4710,2014-11-02,Namecoin,NMC,0.8647,8784309.23,10158950
4711,2014-11-09,Namecoin,NMC,0.9062,9278339.61,10238250
4712,2014-11-16,Namecoin,NMC,0.9598,9875355.88,10289200
4713,2014-11-23,Namecoin,NMC,0.8827,9127495.25,10340300
4714,2014-11-30,Namecoin,NMC,0.9109,9468341.87,10394000
4715,2014-12-07,Namecoin,NMC,0.8964,9359840.09,10442050
4716,2014-12-14,Namecoin,NMC,0.8718,9143174.04,10487250
4717,2014-12-21,Namecoin,NMC,0.7964,8385222.01,10528400
4718,2014-12-28,Namecoin,NMC,0.722,7634718.32,10573750
4719,2015-01-04,Namecoin,NMC,0.5717,6074428.43,10624800
4720,2015-01-11,Namecoin,NMC,0.5266,5619927.14,10671950
4721,2015-01-18,Namecoin,NMC,0.4921,5275744.6,10720150
4722,2015-01-25,Namecoin,NMC,0.6017,6477818.61,10765300
4723,2015-02-01,Namecoin,NMC,0.4857,5252078.47,10814100
4724,2015-02-08,Namecoin,NMC,0.4657,5060311.53,10866350
4725,2015-02-15,Namecoin,NMC,0.4727,5160058.12,10916350
4726,2015-02-22,Namecoin,NMC,0.4623,5072968.34,10972850
4727,2015-03-01,Namecoin,NMC,0.4974,5475049.1,11006300
4728,2015-03-08,Namecoin,NMC,0.4863,5375612.57,11054950
4729,2015-03-15,Namecoin,NMC,0.4788,5320523.76,11111400
4730,2015-03-22,Namecoin,NMC,0.4537,5066931.17,11168500
4731,2015-03-29,Namecoin,NMC,0.4016,4504155.69,11214550
4732,2015-04-05,Namecoin,NMC,0.3929,4424022.23,11259600
4733,2015-04-12,Namecoin,NMC,0.332,3755166.93,11310000
4734,2015-04-19,Namecoin,NMC,0.3324,3775469.79,11358900
4735,2015-04-26,Namecoin,NMC,0.31,3535171.52,11404700
4736,2015-05-03,Namecoin,NMC,0.3181,3645395.9,11458150
4737,2015-05-10,Namecoin,NMC,0.3113,3582342.34,11508100
4738,2015-05-17,Namecoin,NMC,0.3087,3566306.97,11553650
4739,2015-05-24,Namecoin,NMC,0.3444,3996582.64,11603100
4740,2015-05-31,Namecoin,NMC,0.3266,3805863.14,11651700
4741,2015-06-07,Namecoin,NMC,0.3115,3644562.69,11700750
4742,2015-06-14,Namecoin,NMC,0.3358,3945223.0,11750100
4743,2015-06-21,Namecoin,NMC,0.4815,5681492.39,11800400
4744,2015-06-28,Namecoin,NMC,0.4891,5797076.18,11853350
4745,2015-07-05,Namecoin,NMC,0.7311,8699682.2,11898950
4746,2015-07-12,Namecoin,NMC,0.818,9774987.68,11950000
4747,2015-07-19,Namecoin,NMC,0.6052,7263745.13,12002750
4748,2015-07-26,Namecoin,NMC,0.6421,7742456.38,12058350
4749,2015-08-02,Namecoin,NMC,0.6078,7363752.9,12115750
4750,2015-08-09,Namecoin,NMC,0.5331,6483356.77,12161900
4751,2015-08-16,Namecoin,NMC,0.5049,6167435.51,12215000
4752,2015-08-23,Namecoin,NMC,0.3903,4790635.48,12272850
4753,2015-08-30,Namecoin,NMC,0.4091,5046010.35,12333250
4754,2015-09-06,Namecoin,NMC,0.4091,5068510.94,12389800
4755,2015-09-13,Namecoin,NMC,0.3589,4465057.23,12440500
4756,2015-09-20,Namecoin,NMC,0.39,4869124.01,12485200
4757,2015-09-27,Namecoin,NMC,0.3733,4679815.07,12536650
4758,2015-10-04,Namecoin,NMC,0.3703,4664037.43,12594150
4759,2015-10-11,Namecoin,NMC,0.3768,4763839.83,12642850
4760,2015-10-18,Namecoin,NMC,0.3613,4585863.1,12692200
4761,2015-10-25,Namecoin,NMC,0.3484,4439620.68,12742450
4762,2015-11-01,Namecoin,NMC,0.3937,5038319.66,12796350
4763,2015-11-08,Namecoin,NMC,0.4302,5528704.59,12850500
4764,2015-11-15,Namecoin,NMC,0.3812,4918071.08,12902700
4765,2015-11-22,Namecoin,NMC,0.3825,4955222.85,12954700
4766,2015-11-29,Namecoin,NMC,0.4849,6310503.2,13013100
4767,2015-12-06,Namecoin,NMC,0.4209,5500771.84,13070450
4768,2015-12-13,Namecoin,NMC,0.4628,6074049.29,13125000
4769,2015-12-20,Namecoin,NMC,0.4465,5885431.17,13181650
4770,2015-12-27,Namecoin,NMC,0.4186,5541075.54,13236950
4771,2016-01-03,Namecoin,NMC,0.4569,6073338.46,13291450
4772,2016-01-10,Namecoin,NMC,0.4253,5675439.99,13345100
4773,2016-01-17,Namecoin,NMC,0.3927,5261458.29,13397700
4774,2016-01-24,Namecoin,NMC,0.4043,5437711.45,13451250
4775,2016-01-31,Namecoin,NMC,0.3971,5365115.52,13511850
4776,2016-02-07,Namecoin,NMC,0.4015,5449388.8,13572400
4777,2016-02-14,Namecoin,NMC,0.4257,5802978.19,13630300
4778,2016-02-21,Namecoin,NMC,0.4344,5943085.82,13681000
4779,2016-02-28,Namecoin,NMC,0.4243,5826363.33,13733250
4780,2016-03-06,Namecoin,NMC,0.4214,5809109.85,13784050
4781,2016-03-13,Namecoin,NMC,0.5012,6932762.88,13832400
4782,2016-03-20,Namecoin,NMC,0.4447,6173178.28,13881550
4783,2016-03-27,Namecoin,NMC,0.4747,6615266.27,13935550
4784,2016-04-03,Namecoin,NMC,0.4489,6278283.24,13986850
4785,2016-04-10,Namecoin,NMC,0.4271,5996105.98,14040750
4786,2016-04-17,Namecoin,NMC,0.4304,6066976.76,14094800
4787,2016-04-24,Namecoin,NMC,0.454,6422794.88,14147300
4788,2016-05-01,Namecoin,NMC,0.4262,6051260.25,14198500
4789,2017-07-02,Neo,NEO,8.1,404759359.36,50000000
4790,2017-07-09,Neo,NEO,6.9,344760918.62,50000000
4791,2017-07-16,Neo,NEO,5.04,252236461.64,50000000
4792,2017-07-23,Neo,NEO,8.57,428255176.54,50000000
4793,2017-07-30,Neo,NEO,7.15,357402586.94,50000000
4794,2017-08-06,Neo,NEO,15.21,760546636.58,50000000
4795,2017-08-13,Neo,NEO,46.65,2332277488.71,50000000
4796,2017-08-20,Neo,NEO,38.19,1909273910.52,50000000
4797,2017-08-27,Neo,NEO,40.09,2004660987.85,50000000
4798,2017-09-03,Neo,NEO,30.32,1515941429.14,50000000
4799,2017-09-10,Neo,NEO,22.75,1137368488.31,50000000
4800,2017-09-17,Neo,NEO,19.86,992969322.2,50000000
4801,2017-09-24,Neo,NEO,19.79,989351367.95,50000000
4802,2017-10-01,Neo,NEO,35.72,1786008071.9,50000000
4803,2017-10-08,Neo,NEO,32.07,1603285980.22,50000000
4804,2017-10-15,Neo,NEO,27.73,1386589336.4,50000000
4805,2017-10-22,Neo,NEO,28.79,1439565277.1,50000000
4806,2017-10-29,Neo,NEO,27.76,1804553623.2,65000000
4807,2017-11-05,Neo,NEO,26.38,1714730815.89,65000000
4808,2017-11-12,Neo,NEO,26.96,1752511644.36,65000000
4809,2017-11-19,Neo,NEO,39.75,2583905963.9,65000000
4810,2017-11-26,Neo,NEO,38.44,2498863487.24,65000000
4811,2017-12-03,Neo,NEO,36.62,2380493335.72,65000000
4812,2017-12-10,Neo,NEO,33.31,2165207862.85,65000000
4813,2017-12-17,Neo,NEO,68.11,4427435188.29,65000000
4814,2017-12-24,Neo,NEO,59.7,3880200767.52,65000000
4815,2017-12-31,Neo,NEO,75.96,4937436141.97,65000000
4816,2018-01-07,Neo,NEO,102.43,6657898941.04,65000000
4817,2018-01-14,Neo,NEO,170.42,11077180862.43,65000000
4818,2018-01-21,Neo,NEO,131.1,8521200866.7,65000000
4819,2018-01-28,Neo,NEO,152.16,9890158233.64,65000000
4820,2018-02-04,Neo,NEO,107.45,6984561729.43,65000000
4821,2018-02-11,Neo,NEO,103.4,6720961914.06,65000000
4822,2018-02-18,Neo,NEO,127.38,8279431037.9,65000000
4823,2018-02-25,Neo,NEO,118.46,7700129051.21,65000000
4824,2018-03-04,Neo,NEO,119.36,7758290939.33,65000000
4825,2018-03-11,Neo,NEO,91.19,5927200393.68,65000000
4826,2018-03-18,Neo,NEO,65.5,4257595214.84,65000000
4827,2018-03-25,Neo,NEO,65.43,4252812156.68,65000000
4828,2018-04-01,Neo,NEO,47.3,3074775180.82,65000000
4829,2018-04-08,Neo,NEO,49.19,3197345695.5,65000000
4830,2018-04-15,Neo,NEO,70.33,4571533927.92,65000000
4831,2018-04-22,Neo,NEO,73.76,4794509735.11,65000000
4832,2018-04-29,Neo,NEO,91.07,5919666519.17,65000000
4833,2018-05-06,Neo,NEO,83.56,5431126098.63,65000000
4834,2018-05-13,Neo,NEO,67.76,4404214668.27,65000000
4835,2018-05-20,Neo,NEO,63.51,4128009052.28,65000000
4836,2018-05-27,Neo,NEO,52.93,3440677890.78,65000000
4837,2018-06-03,Neo,NEO,56.42,3667018203.74,65000000
4838,2018-06-10,Neo,NEO,45.71,2971063156.13,65000000
4839,2018-06-17,Neo,NEO,38.76,2519389476.78,65000000
4840,2018-06-24,Neo,NEO,31.27,2032460889.82,65000000
4841,2018-07-01,Neo,NEO,31.33,2036612529.75,65000000
4842,2018-07-08,Neo,NEO,39.13,2543157482.15,65000000
4843,2018-07-15,Neo,NEO,33.41,2171376991.27,65000000
4844,2018-07-22,Neo,NEO,33.28,2163096027.37,65000000
4845,2018-07-29,Neo,NEO,33.6,2184058418.27,65000000
4846,2018-08-05,Neo,NEO,27.45,1784109086.99,65000000
4847,2018-08-12,Neo,NEO,18.66,1213127117.16,65000000
4848,2018-08-19,Neo,NEO,19.5,1267786760.33,65000000
4849,2018-08-26,Neo,NEO,17.85,1160201053.62,65000000
4850,2018-09-02,Neo,NEO,21.99,1429076366.42,65000000
4851,2018-09-09,Neo,NEO,18.45,1199010152.82,65000000
4852,2018-09-16,Neo,NEO,18.09,1175554571.15,65000000
4853,2018-09-23,Neo,NEO,19.5,1267701215.74,65000000
4854,2018-09-30,Neo,NEO,18.9,1228697595.6,65000000
4855,2018-10-07,Neo,NEO,18.06,1174063615.8,65000000
4856,2018-10-14,Neo,NEO,15.66,1017756609.92,65000000
4857,2018-10-21,Neo,NEO,16.52,1073613443.37,65000000
4858,2018-10-28,Neo,NEO,16.2,1052916984.56,65000000
4859,2018-11-04,Neo,NEO,16.63,1080973539.63,65000000
4860,2018-11-11,Neo,NEO,15.99,1039030948.44,65000000
4861,2018-11-18,Neo,NEO,12.59,818529566.43,65000000
4862,2018-11-25,Neo,NEO,7.71,501206860.52,65000000
4863,2018-12-02,Neo,NEO,7.96,517354499.21,65000000
4864,2018-12-09,Neo,NEO,6.41,416637090.65,65000000
4865,2018-12-16,Neo,NEO,5.71,371308539.8,65000000
4866,2018-12-23,Neo,NEO,7.7,500180160.11,65000000
4867,2018-12-30,Neo,NEO,8.12,527716102.54,65000000
4868,2019-01-06,Neo,NEO,8.64,561765113.28,65000000
4869,2019-01-13,Neo,NEO,7.22,468999891.36,65000000
4870,2019-01-20,Neo,NEO,7.59,493449297.11,65000000
4871,2019-01-27,Neo,NEO,7.42,482255538.34,65000000
4872,2019-02-03,Neo,NEO,7.02,456476196.3,65000000
4873,2019-02-10,Neo,NEO,7.96,517438260.5,65000000
4874,2019-02-17,Neo,NEO,8.39,545230967.38,65000000
4875,2019-02-24,Neo,NEO,9.08,590106575.93,65000000
4876,2019-03-03,Neo,NEO,8.71,566062626.56,65000000
4877,2019-03-10,Neo,NEO,8.87,576572175.59,65000000
4878,2019-03-17,Neo,NEO,9.29,603828091.56,65000000
4879,2019-03-24,Neo,NEO,9.19,597121064.08,65000000
4880,2019-03-31,Neo,NEO,9.96,647384058.32,65000000
4881,2019-04-07,Neo,NEO,12.9,838234869.09,65000000
4882,2019-04-14,Neo,NEO,11.3,734427000.65,65000000
4883,2019-04-21,Neo,NEO,10.55,685603542.87,65000000
4884,2019-04-28,Neo,NEO,9.3,604582831.92,65000000
4885,2019-05-05,Neo,NEO,9.28,603147150.8,65000000
4886,2019-05-12,Neo,NEO,9.33,606248644.9,65000000
4887,2019-05-19,Neo,NEO,11.8,767203241.28,65000000
4888,2019-05-26,Neo,NEO,11.98,778932349.77,65000000
4889,2019-06-02,Neo,NEO,14.13,918650726.96,65000000
4890,2019-06-09,Neo,NEO,11.56,815128352.62,70538831
4891,2019-06-16,Neo,NEO,14.05,990993090.69,70538831
4892,2019-06-23,Neo,NEO,16.77,1183242524.44,70538831
4893,2019-06-30,Neo,NEO,16.71,1179050780.64,70538831
4894,2019-07-07,Neo,NEO,17.24,1216041947.67,70538831
4895,2019-07-14,Neo,NEO,12.09,852593626.96,70538831
4896,2019-07-21,Neo,NEO,13.0,916839610.4,70538831
4897,2019-07-28,Neo,NEO,11.25,793796259.2,70538831
4898,2019-08-04,Neo,NEO,11.95,842787100.99,70538831
4899,2019-08-11,Neo,NEO,11.09,782180245.89,70538831
4900,2019-08-18,Neo,NEO,9.88,696953952.22,70538831
4901,2019-08-25,Neo,NEO,9.66,681634893.86,70538831
4902,2019-09-08,Neo,NEO,9.3,656020815.27,70538831
4903,2019-09-22,Neo,NEO,9.12,643616173.62,70538831
4904,2019-10-27,Neo,NEO,11.54,814128670.11,70538831
4905,2019-11-03,Neo,NEO,11.07,781207002.94,70538831
4906,2019-11-10,Neo,NEO,11.05,779188899.96,70538831
4907,2019-11-17,Neo,NEO,12.17,858760423.11,70538831
4908,2019-11-24,Neo,NEO,9.15,645495987.74,70538831
4909,2019-12-01,Neo,NEO,9.29,655229253.43,70538831
4910,2019-12-08,Neo,NEO,9.09,641236530.19,70538831
4911,2019-12-15,Neo,NEO,8.96,632257321.46,70538831
4912,2019-12-29,Neo,NEO,9.25,652749972.22,70538831
4913,2020-01-05,Neo,NEO,9.07,639703565.89,70538831
4914,2020-01-12,Neo,NEO,10.27,724098648.22,70538831
4915,2020-01-19,Neo,NEO,11.24,792985472.65,70538831
4916,2020-01-26,Neo,NEO,10.79,761197052.24,70538831
4917,2020-02-02,Neo,NEO,12.07,851110870.82,70538831
4918,2020-02-09,Neo,NEO,14.14,997111566.88,70538831
4919,2020-02-16,Neo,NEO,14.77,1042133346.07,70538831
4920,2020-02-23,Neo,NEO,14.33,1010670403.27,70538831
4921,2020-03-01,Neo,NEO,11.37,801741236.7,70538831
4922,2020-03-08,Neo,NEO,10.13,714399873.3,70538831
4923,2020-06-07,Neo,NEO,11.78,831035876.51,70538831
4924,2020-06-14,Neo,NEO,10.68,753105272.99,70538831
4925,2020-08-23,Neo,NEO,18.2,1283920528.35,70538831
4926,2020-08-30,Neo,NEO,20.7,1460075411.68,70538831
4927,2020-09-13,Neo,NEO,20.29,1431241340.87,70538831
4928,2020-09-20,Neo,NEO,23.66,1669106077.68,70538831
4929,2020-09-27,Neo,NEO,21.14,1490885707.84,70538831
4930,2020-10-04,Neo,NEO,18.18,1282273915.16,70538831
4931,2020-10-11,Neo,NEO,17.82,1257155288.9,70538831
4932,2020-10-18,Neo,NEO,17.41,1228205517.78,70538831
4933,2020-10-25,Neo,NEO,17.88,1261040938.87,70538831
4934,2013-04-28,Novacoin,NVC,4.25,1162266.3,273706
4935,2013-05-05,Novacoin,NVC,3.69,1015804.46,275503
4936,2013-05-12,Novacoin,NVC,3.52,984531.38,279685
4937,2013-05-19,Novacoin,NVC,3.62,1020004.7,281908
4938,2013-05-26,Novacoin,NVC,4.31,1225595.4,284444
4939,2013-06-02,Novacoin,NVC,3.9,1117980.01,286310
4940,2013-06-09,Novacoin,NVC,3.31,953097.98,288381
4941,2013-06-16,Novacoin,NVC,3.25,943738.73,290648
4942,2013-06-23,Novacoin,NVC,3.5,1042586.72,298137
4943,2013-06-30,Novacoin,NVC,3.09,931437.38,301181
4944,2013-07-07,Novacoin,NVC,2.84,867500.25,305695
4945,2013-07-14,Novacoin,NVC,3.98,1230893.18,309426
4946,2013-07-21,Novacoin,NVC,3.85,1204790.03,312791
4947,2013-07-28,Novacoin,NVC,6.01,1976019.96,328773
4948,2013-08-04,Novacoin,NVC,5.46,1855987.14,340114
4949,2013-08-11,Novacoin,NVC,5.15,1799905.11,349764
4950,2013-08-18,Novacoin,NVC,5.27,1890229.07,358922
4951,2013-08-25,Novacoin,NVC,4.64,1711800.36,369099
4952,2013-09-01,Novacoin,NVC,4.07,1552776.08,381781
4953,2013-09-08,Novacoin,NVC,3.6,1398183.32,388787
4954,2013-09-15,Novacoin,NVC,3.57,1416042.23,396124
4955,2013-09-22,Novacoin,NVC,4.65,1879720.41,404387
4956,2013-09-29,Novacoin,NVC,4.02,1659935.08,412643
4957,2013-10-06,Novacoin,NVC,4.18,1764749.4,422229
4958,2013-10-13,Novacoin,NVC,4.33,1937980.26,447246
4959,2013-10-20,Novacoin,NVC,4.54,2068554.51,455818
4960,2013-10-27,Novacoin,NVC,4.16,1922215.12,461786
4961,2013-11-03,Novacoin,NVC,4.25,1991593.65,468441
4962,2013-11-10,Novacoin,NVC,5.17,2458420.76,475180
4963,2013-11-17,Novacoin,NVC,4.87,2355870.65,483751
4964,2013-11-24,Novacoin,NVC,8.2,4059827.38,495143
4965,2013-12-01,Novacoin,NVC,21.54,10848054.0,503734
4966,2013-12-08,Novacoin,NVC,16.94,8671710.8,512025
4967,2013-12-15,Novacoin,NVC,17.43,9066531.49,520025
4968,2013-12-22,Novacoin,NVC,11.5,6087466.25,529434
4969,2013-12-29,Novacoin,NVC,13.78,7426824.86,538823
4970,2014-01-05,Novacoin,NVC,17.33,9501307.08,548374
4971,2014-01-12,Novacoin,NVC,15.41,8597857.84,557995
4972,2014-01-19,Novacoin,NVC,15.02,8511812.79,566545
4973,2014-01-26,Novacoin,NVC,14.71,8438005.96,573493
4974,2014-02-02,Novacoin,NVC,12.83,7464186.88,581572
4975,2014-02-09,Novacoin,NVC,9.89,6916244.15,699417
4976,2014-02-16,Novacoin,NVC,8.65,6109919.88,706423
4977,2014-02-23,Novacoin,NVC,8.42,6007961.52,713685
4978,2014-03-02,Novacoin,NVC,7.15,5159564.72,721740
4979,2014-03-09,Novacoin,NVC,7.74,5649165.34,729740
4980,2014-03-16,Novacoin,NVC,6.63,4887584.39,737165
4981,2014-03-23,Novacoin,NVC,6.43,4793703.49,744977
4982,2014-03-30,Novacoin,NVC,5.05,3794234.16,751930
4983,2014-04-06,Novacoin,NVC,4.55,3458426.76,759430
4984,2014-04-13,Novacoin,NVC,3.48,2670160.37,766263
4985,2014-04-20,Novacoin,NVC,4.15,3202051.11,772462
4986,2014-04-27,Novacoin,NVC,3.16,2466796.17,779789
4987,2014-05-04,Novacoin,NVC,2.75,2166263.13,787120
4988,2014-05-11,Novacoin,NVC,2.68,2125375.5,793222
4989,2013-12-08,Nxt,NXT,0.003979,3979349.97,1000000000
4990,2013-12-15,Nxt,NXT,0.007429,7429497.78,1000000000
4991,2013-12-22,Nxt,NXT,0.03324,33240148.04,999998016
4992,2013-12-29,Nxt,NXT,0.05612,56123014.95,999998016
4993,2014-01-05,Nxt,NXT,0.06336,63360014.02,999998016
4994,2014-01-12,Nxt,NXT,0.04039,40385669.07,999998016
4995,2014-01-19,Nxt,NXT,0.05256,52563201.66,999998016
4996,2014-01-26,Nxt,NXT,0.07803,78028427.23,999998016
4997,2014-02-02,Nxt,NXT,0.06689,66887849.48,999998016
4998,2014-02-09,Nxt,NXT,0.04893,48927824.73,999998016
4999,2014-02-16,Nxt,NXT,0.05743,57427541.97,999998016
5000,2014-02-23,Nxt,NXT,0.05092,50916287.61,999998016
5001,2014-03-02,Nxt,NXT,0.04408,44079428.63,999998016
5002,2014-03-09,Nxt,NXT,0.04686,46856544.08,999997120
5003,2014-03-16,Nxt,NXT,0.03235,32350122.89,999997120
5004,2014-03-23,Nxt,NXT,0.04179,41788550.81,999997120
5005,2014-03-30,Nxt,NXT,0.02803,28028118.73,999997120
5006,2014-04-06,Nxt,NXT,0.02844,28436584.46,999997120
5007,2014-04-13,Nxt,NXT,0.02114,21142049.34,999997120
5008,2014-04-20,Nxt,NXT,0.02575,25749616.67,999997120
5009,2014-04-27,Nxt,NXT,0.01981,19811470.75,999997120
5010,2014-05-04,Nxt,NXT,0.02259,22593027.11,999997120
5011,2014-05-11,Nxt,NXT,0.02999,29994067.97,999997120
5012,2014-05-18,Nxt,NXT,0.03905,39047534.81,999997120
5013,2014-05-25,Nxt,NXT,0.04087,40872374.18,999997120
5014,2014-06-01,Nxt,NXT,0.05721,57204901.33,999997120
5015,2014-06-08,Nxt,NXT,0.06463,64633756.99,999997120
5016,2014-06-15,Nxt,NXT,0.07629,76290663.41,999997120
5017,2014-06-22,Nxt,NXT,0.06634,66344315.97,999997120
5018,2014-06-29,Nxt,NXT,0.05725,57250327.52,999996992
5019,2014-07-06,Nxt,NXT,0.05339,53393732.34,999996992
5020,2014-07-13,Nxt,NXT,0.04375,43748900.96,999997120
5021,2014-07-20,Nxt,NXT,0.05239,52393915.11,999997120
5022,2014-07-27,Nxt,NXT,0.04492,44920438.05,999997120
5023,2014-08-03,Nxt,NXT,0.04762,47615311.6,999997096
5024,2014-08-10,Nxt,NXT,0.03542,35424863.49,999997096
5025,2014-08-17,Nxt,NXT,0.03269,32686578.18,999997096
5026,2014-08-24,Nxt,NXT,0.02948,29476085.76,999997096
5027,2014-08-31,Nxt,NXT,0.02662,26616307.91,999997096
5028,2014-09-07,Nxt,NXT,0.03719,37189256.44,999997096
5029,2014-09-14,Nxt,NXT,0.03769,37691606.65,999997096
5030,2014-09-21,Nxt,NXT,0.02975,29747520.8,999997096
5031,2014-09-28,Nxt,NXT,0.02865,28646575.92,999997096
5032,2014-10-05,Nxt,NXT,0.02384,23841278.31,999997096
5033,2014-10-12,Nxt,NXT,0.02485,24853645.36,999997096
5034,2014-10-19,Nxt,NXT,0.0231,23104311.86,999997096
5035,2014-10-26,Nxt,NXT,0.02175,21746605.81,999997096
5036,2014-11-02,Nxt,NXT,0.01889,18890571.87,999997096
5037,2014-11-09,Nxt,NXT,0.02052,20523177.47,999997096
5038,2014-11-16,Nxt,NXT,0.01942,19416491.93,999997096
5039,2014-11-23,Nxt,NXT,0.01906,19063422.98,999997096
5040,2014-11-30,Nxt,NXT,0.01922,19224491.02,999997096
5041,2014-12-07,Nxt,NXT,0.01932,19323261.22,999997096
5042,2014-12-14,Nxt,NXT,0.01678,16782562.87,999997096
5043,2014-12-21,Nxt,NXT,0.01669,16687029.94,999997096
5044,2014-12-28,Nxt,NXT,0.01646,16455129.43,999997096
5045,2015-01-04,Nxt,NXT,0.01607,16068879.42,999997096
5046,2015-01-11,Nxt,NXT,0.01554,15541676.0,999997096
5047,2015-01-18,Nxt,NXT,0.01259,12587056.26,999997096
5048,2015-01-25,Nxt,NXT,0.01482,14823501.72,999997096
5049,2015-02-01,Nxt,NXT,0.01189,11894225.06,999997096
5050,2015-02-08,Nxt,NXT,0.01136,11363800.21,999997096
5051,2015-02-15,Nxt,NXT,0.01096,10960511.7,999997096
5052,2015-02-22,Nxt,NXT,0.01076,10758533.56,999997096
5053,2015-03-01,Nxt,NXT,0.01338,13380912.39,999997096
5054,2015-03-08,Nxt,NXT,0.0143,14302744.9,999997096
5055,2015-03-15,Nxt,NXT,0.01302,13018660.63,999997096
5056,2015-03-22,Nxt,NXT,0.01198,11979378.43,999997096
5057,2015-03-29,Nxt,NXT,0.01027,10271940.35,999997096
5058,2015-04-05,Nxt,NXT,0.01102,11023630.04,999997096
5059,2015-04-12,Nxt,NXT,0.01053,10525264.95,999997096
5060,2015-04-19,Nxt,NXT,0.008947,8946597.67,999997096
5061,2015-04-26,Nxt,NXT,0.008896,8896447.96,999997096
5062,2015-05-03,Nxt,NXT,0.009271,9270980.11,999997096
5063,2015-05-10,Nxt,NXT,0.008339,8339051.15,999997096
5064,2015-05-17,Nxt,NXT,0.009262,9262165.17,999997096
5065,2015-05-24,Nxt,NXT,0.01195,11946449.75,999997096
5066,2015-05-31,Nxt,NXT,0.01108,11084302.74,999997096
5067,2015-06-07,Nxt,NXT,0.01111,11113959.69,999997096
5068,2015-06-14,Nxt,NXT,0.01174,11737140.27,999997096
5069,2015-06-21,Nxt,NXT,0.01363,13625080.25,999997096
5070,2015-06-28,Nxt,NXT,0.01208,12081959.59,999997096
5071,2015-07-05,Nxt,NXT,0.01313,13126389.19,999997096
5072,2015-07-12,Nxt,NXT,0.01466,14658583.6,999997096
5073,2015-07-19,Nxt,NXT,0.01265,12650219.31,999997096
5074,2015-07-26,Nxt,NXT,0.01288,12882220.4,999997096
5075,2015-08-02,Nxt,NXT,0.01109,11088570.97,999997096
5076,2015-08-09,Nxt,NXT,0.01036,10362215.05,999997096
5077,2015-08-16,Nxt,NXT,0.009823,9822700.52,999997096
5078,2015-08-23,Nxt,NXT,0.008483,8482522.84,999997096
5079,2015-08-30,Nxt,NXT,0.008071,8071453.15,999997096
